identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0101_0009_0000,426,0101,0009,0000,,J.Dautremer,兎；ウサギ，狸；タヌキ，船；フネ,兎と狸。兎は着物に袴を着け、木製の船の上で両脚を踏ん張り、櫓を両手で振り上げている。狸は水に落ちて、溺れかけている。狸の横で、泥の船が沈みかけている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0101 ：Le mont Katsi Katsi,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0101_0009_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0101_0009_0000.jpg
U426_nichibunken_0102_0001_0000,426,0102,0001,0000,,J.Dautremer,化け猫；バケネコ，猫；ネコ,化け猫たち。10体の化け猫たちが、長持を囲んで踊っている。中央奥の黒毛で腹が白い猫は、他の猫の2倍ほどの大きさである。他の猫たちは、編み笠をかぶったり、団扇をもったり、対になって手拭いを掴んだりして踊っている。長持の蓋がずれて、中にしっぺい太郎が座っているのが見える。長持の側面に注連縄のようなものがはりめぐらされている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0102 ：Sippeïtaro,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0102_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0102_0001_0000.jpg
U426_nichibunken_0102_0002_0000,426,0102,0002,0000,,J.Dautremer,化け猫；バケネコ，猫；ネコ,化け猫たち。9体の化け猫たちが踊っている。中央奥の黒毛で腹が白い猫は、他の猫の倍ほど体が大きく、破れた編み笠をかぶっている。他の猫のうち、1体は手拭いを頭にかぶり、1体は団扇をかかげて踊っている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0102 ：Sippeïtaro,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0102_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0102_0002_0000.jpg
U426_nichibunken_0102_0003_0000,426,0102,0003,0000,,J.Dautremer,化け猫；バケネコ，猫；ネコ,化け猫たち。13体の化け猫が群をなして歩いてくる。他の猫の倍ほど体が大きい、黒毛の猫が先頭に立っている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0102 ：Sippeïtaro,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0102_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0102_0003_0000.jpg
U426_nichibunken_0102_0004_0000,426,0102,0004,0000,,J.Dautremer,化け猫；バケネコ，猫；ネコ，犬；イヌ,しっぺい太郎に襲われる化け猫。長持から飛び出したしっぺい太郎に首元を噛み付かれて、黒毛で腹が白い猫がひっくり返っている。猫の体の大きさは犬と同じくらいである。長持の側面には注連縄のようなものがはりめぐらされている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0102 ：Sippeïtaro,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0102_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0102_0004_0000.jpg
U426_nichibunken_0103_0001_0000,426,0103,0001,0000,,J.Dautremer,兎；ウサギ，鰐；ワニ，鮫；サメ,わにの背を渡っていく白兎。兎は赤い羽織をまとい、海の上に浮ぶわに達の背を跳んで渡っている。わには丸く青い目玉を持ち、鼻は無い。口は先が長く尖り、大きく裂け、鋭い歯がたくさん生えている。全身の肌は黒っぽく、ごつごつしている。わに達は海の上で列を作っている。兎が乗っているわには兎を見上げ、口先を上げている。画面奥手のわにの1体は、口を大きく開き、長い舌を伸ばしている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0103 ：Le lièvre d'Inaba,,；因幡,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0103_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0103_0001_0000.jpg
U426_nichibunken_0103_0002_0000,426,0103,0002,0000,,J.Dautremer,兎；ウサギ,神たちに囲まれた白兎。兎は後脚で立ち、神たちに向けて何か話しているようである。彼らは銘々にからかうような表情、仕草で兎に応じているように見える。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0103 ：Le lièvre d'Inaba,,；因幡,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0103_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0103_0002_0000.jpg
U426_nichibunken_0103_0003_0000,426,0103,0003,0000,,J.Dautremer,兎；ウサギ,大国主命に話しかけられる白兎。兎は地面に横たわり、ぐったりしている。傍らの木の根元に、紫色の信玄袋が置かれている。大国主命は半腰で座り、兎の様子を見ながら、話しかけている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0103 ：Le lièvre d'Inaba,,；因幡,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0103_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0103_0003_0000.jpg
U426_nichibunken_0103_0004_0000,426,0103,0004,0000,,J.Dautremer,兎；ウサギ，鰐；ワニ，鮫；サメ,わに達に話しかける白兎。兎は赤い羽織をまとい、海辺の岩場に立って、3体のわにに話しかけている。わには丸く青い目玉を持ち、鼻は無く、口は先が長く尖り、大きく裂けている。開いた口に鋭い歯がたくさん並んでいる。全身の肌は黒っぽく、ごつごつしている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0103 ：Le lièvre d'Inaba,,；因幡,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0103_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0103_0004_0000.jpg
U426_nichibunken_0103_0005_0000,426,0103,0005,0000,,J.Dautremer,兎；ウサギ，鰐；ワニ，鮫；サメ,白兎とわに達。兎はわにから逃げて、岩場にしがみついている。赤い羽織は先頭のわにに奪われている。わには丸く青い目玉を持ち、鼻は無く、口は先が長く尖り、大きく裂けている。開いた口には鋭い歯がたくさん並んでいる。全身の肌は黒っぽく、ごつごつしている。わに達は波しぶきをあげて、兎に迫っている。先頭の1体は兎を追って、岩場に乗り上がり、長い前脚で、兎の羽織を掴み取っている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0103 ：Le lièvre d'Inaba,,；因幡,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0103_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0103_0005_0000.jpg
U426_nichibunken_0103_0006_0000,426,0103,0006,0000,,J.Dautremer,兎；ウサギ,水辺で体を洗う白兎。兎は後脚で立ち、前脚で耳を押さえながら、体を洗っている。大国主命は腰をかがめて、水際に生えている蒲の穂を採っている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0103 ：Le lièvre d'Inaba,,；因幡,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0103_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0103_0006_0000.jpg
U426_nichibunken_0106_0001_0000,426,0106,0001,0000,,J.Dautremer,卵；タマゴ，杵；キネ，臼；ウス，蜂；ハチ,卵、杵、臼、蜂が、石組みで作られた通路の入口に立っている。それぞれ手に槍のようなものを持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0001_0000.jpg
U426_nichibunken_0106_0001_0001,426,0106,0001,0001,,J.Dautremer,卵；タマゴ，火箸；ヒバシ,頭が卵で、小さな目、口、耳がついている。体は人間のもので、黄色の着物と青色の袴を着けている。片手に火箸を持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0001_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0001_0001.jpg
U426_nichibunken_0106_0001_0002,426,0106,0001,0002,,J.Dautremer,杵；キネ，槍；ヤリ,杵の上部が頭になり、目、鼻、口、口ひげがついている。下部が胴体になり、衣服に包まれた腕脚がついている。片手に槍のようなものを持っている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0001_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0001_0002.jpg
U426_nichibunken_0106_0001_0003,426,0106,0001,0003,,J.Dautremer,臼；ウス，槍；ヤリ,臼の上部が頭になり、目、鼻、口、口ひげがついている。下部が胴体になり、衣服に包まれた腕脚がついている。片手に槍を持ち、もう一方の手で前方を指差しながら、蜂に話しかけている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0001_0003,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0001_0003.jpg
U426_nichibunken_0106_0001_0004,426,0106,0001,0004,,J.Dautremer,蜂；ハチ，槍；ヤリ,蜂。下半身に青と赤の縞模様の袴をはいている。目玉が青い。一番上の脚で槍のようなものを持っている。臼の話を聞いている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0001_0004,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0001_0004.jpg
U426_nichibunken_0106_0002_0000,426,0106,0002,0000,,J.Dautremer,猿；サル，蟹；カニ，柿の種；カキノタネ，おにぎり；オニギリ,猿と蟹。小川を挟んで向って左に猿が、右に蟹がいる。猿はしゃがんで片手に柿の種を上げ、もう一方の手で蟹が掴んでいるおにぎりをさしている。蟹はハサミでおにぎりをつかんでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0002_0000.jpg
U426_nichibunken_0106_0003_0000,426,0106,0003,0000,,J.Dautremer,猿；サル，蟹；カニ，柿；カキ,猿と蟹。柿の木の枝に腰掛けた猿が片手で青い実を掴み、蟹に向って投げようとしている。蟹は地上でハサミをあげ、猿の方を向いている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0003_0000.jpg
U426_nichibunken_0106_0004_0000,426,0106,0004,0000,,J.Dautremer,蟹；カニ，旗；ハタ,蟹の軍団。10体ほどの蟹たちが、ハサミに棒のようなものを持ち、一番下の脚で立ち上がっている。蟹のうちの1体は、ハサミを交差させた図像の描かれた旗をあげている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0004_0000.jpg
U426_nichibunken_0106_0005_0000,426,0106,0005,0000,,J.Dautremer,猿；サル，旗；ハタ,猿の軍団。20体ほどの猿たちが、棒のようなものを持ち、後脚で立ち上がって、山から降りてくる。猿のうちの1体は、3つの栗のようなものが描かれた旗をあげている。,所蔵者：国際日本文化研究センター,,2006,画像,,フランス語,親書誌： U426_nichibunken_0106 ：La bataille du singe et du crabe,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0106_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0106_0005_0000.jpg
